,Time Stamp,isolf_min,isolf_max,isolf_mean,Name,PTID
1061,2012-08-27,5402.0,8798.0,7323.75,N.Y.C.,61761
1062,2012-08-28,5849.0,9108.0,7728.666666666668,N.Y.C.,61761
1063,2012-08-29,5443.0,8110.0,7078.291666666668,N.Y.C.,61761
1064,2012-08-30,5092.0,8134.0,6902.875,N.Y.C.,61761
1065,2012-08-31,5740.0,9549.0,7880.791666666668,N.Y.C.,61761
1066,2013-06-01,5262.0,7713.0,6717.75,N.Y.C.,61761
1067,2013-06-02,5260.0,7355.0,6522.458333333332,N.Y.C.,61761
1068,2013-06-03,5021.0,7963.0,6810.041666666668,N.Y.C.,61761
1069,2013-06-04,4639.0,7303.0,6289.875,N.Y.C.,61761
1070,2013-06-05,4358.0,6947.0,5931.291666666668,N.Y.C.,61761
1071,2013-06-06,4339.0,7039.0,5955.625,N.Y.C.,61761
1072,2013-06-07,4351.0,6927.0,5875.375,N.Y.C.,61761
1073,2013-06-08,4287.0,6382.0,5533.083333333332,N.Y.C.,61761
1074,2013-06-09,4234.0,6467.0,5562.625,N.Y.C.,61761
1075,2013-06-10,4664.0,7598.0,6413.125,N.Y.C.,61761
1076,2013-06-11,4976.0,8431.0,6926.583333333332,N.Y.C.,61761
1077,2013-06-12,4794.0,7773.0,6547.25,N.Y.C.,61761
1078,2013-06-13,4660.0,7187.0,6215.75,N.Y.C.,61761
1079,2013-06-14,4302.0,6737.0,5791.458333333332,N.Y.C.,61761
1080,2013-06-15,4221.0,6064.0,5337.625,N.Y.C.,61761
1081,2013-06-16,4367.0,6546.0,5694.666666666668,N.Y.C.,61761
1082,2013-06-17,4877.0,8502.0,6971.208333333332,N.Y.C.,61761
1083,2013-06-18,5276.0,8712.0,7280.0,N.Y.C.,61761
1084,2013-06-19,4979.0,7655.0,6553.916666666668,N.Y.C.,61761
1085,2013-06-20,4595.0,7465.0,6284.333333333332,N.Y.C.,61761
1086,2013-06-21,4621.0,7544.0,6301.583333333332,N.Y.C.,61761
1087,2013-06-22,4526.0,6677.0,5816.583333333332,N.Y.C.,61761
1088,2013-06-23,4664.0,7271.0,6141.375,N.Y.C.,61761
1089,2013-06-24,5546.0,9746.0,7900.75,N.Y.C.,61761
1090,2013-06-25,6213.0,10279.0,8533.166666666666,N.Y.C.,61761
1091,2013-06-26,6456.0,10367.0,8702.625,N.Y.C.,61761
1092,2013-06-27,6390.0,9812.0,8367.791666666666,N.Y.C.,61761
1093,2013-06-28,6117.0,9610.0,8087.75,N.Y.C.,61761
1094,2013-06-29,5774.0,8064.0,7149.958333333332,N.Y.C.,61761
1095,2013-06-30,5595.0,7812.0,6907.333333333332,N.Y.C.,61761
1096,2017-04-01,4260.0,5581.0,5067.208333333333,N.Y.C.,61761
1097,2017-04-02,4204.0,5490.0,4867.583333333333,N.Y.C.,61761
1098,2017-04-03,4129.0,6193.0,5492.583333333333,N.Y.C.,61761
1099,2017-04-04,4113.0,6270.0,5507.166666666668,N.Y.C.,61761
1100,2017-04-05,4087.0,6240.0,5470.416666666667,N.Y.C.,61761
1101,2017-04-06,4108.0,6242.0,5517.375,N.Y.C.,61761
1102,2017-04-07,4094.0,6134.0,5418.291666666667,N.Y.C.,61761
1103,2017-04-08,4205.0,5414.0,4924.083333333333,N.Y.C.,61761
1104,2017-04-09,4093.0,5374.0,4760.625,N.Y.C.,61761
1105,2017-04-10,4016.0,6206.0,5397.291666666667,N.Y.C.,61761
1106,2017-04-11,4066.0,6542.0,5545.708333333332,N.Y.C.,61761
1107,2017-04-12,4180.0,6451.0,5550.166666666668,N.Y.C.,61761
1108,2017-04-13,4006.0,6087.0,5348.0,N.Y.C.,61761
1109,2017-04-14,4005.0,5741.0,5116.208333333333,N.Y.C.,61761
1110,2017-04-15,4034.0,5228.0,4760.0,N.Y.C.,61761
1111,2017-04-16,4033.0,5962.0,5076.458333333333,N.Y.C.,61761
1112,2017-04-17,4289.0,6294.0,5473.333333333333,N.Y.C.,61761
1113,2017-04-18,4114.0,6019.0,5318.875,N.Y.C.,61761
1114,2017-04-19,3956.0,5951.0,5244.0,N.Y.C.,61761
1115,2017-04-20,3919.0,6024.0,5261.208333333333,N.Y.C.,61761
1116,2017-04-21,3934.0,5947.0,5222.291666666667,N.Y.C.,61761
1117,2017-04-22,3884.0,5053.0,4604.625,N.Y.C.,61761
1118,2017-04-23,3823.0,5083.0,4506.791666666667,N.Y.C.,61761
1119,2017-04-24,3910.0,5915.0,5202.291666666667,N.Y.C.,61761
1120,2017-04-25,3953.0,6051.0,5296.416666666667,N.Y.C.,61761
1121,2017-04-26,3963.0,6161.0,5353.541666666667,N.Y.C.,61761
1122,2017-04-27,4034.0,6229.0,5404.083333333333,N.Y.C.,61761
1123,2017-04-28,4057.0,6595.0,5582.458333333332,N.Y.C.,61761
1124,2017-04-29,4267.0,6175.0,5450.625,N.Y.C.,61761
1125,2017-04-30,4428.0,5599.0,5139.666666666667,N.Y.C.,61761
1126,2017-11-01,3993.0,6136.0,5387.583333333333,N.Y.C.,61761
1127,2017-11-02,4020.0,6578.0,5572.5,N.Y.C.,61761
1128,2017-11-03,4144.0,6505.0,5609.625,N.Y.C.,61761
1129,2017-11-04,4117.0,5465.0,4913.791666666667,N.Y.C.,61761
1130,2017-11-05,4013.0,5673.0,4800.2,N.Y.C.,61761
1131,2017-11-06,4151.0,6576.0,5575.666666666668,N.Y.C.,61761
1132,2017-11-07,4012.0,6343.0,5412.541666666667,N.Y.C.,61761
1133,2017-11-08,4085.0,6317.0,5406.958333333333,N.Y.C.,61761
1134,2017-11-09,4102.0,6345.0,5427.208333333333,N.Y.C.,61761
1135,2017-11-10,4129.0,6523.0,5559.458333333332,N.Y.C.,61761
1136,2017-11-11,4485.0,5870.0,5222.458333333333,N.Y.C.,61761
1137,2017-11-12,4386.0,5797.0,5089.708333333333,N.Y.C.,61761
1138,2017-11-13,4274.0,6551.0,5616.583333333332,N.Y.C.,61761
1139,2017-11-14,4263.0,6559.0,5606.666666666668,N.Y.C.,61761
1140,2017-11-15,4257.0,6491.0,5562.791666666668,N.Y.C.,61761
1141,2017-11-16,4180.0,6474.0,5521.75,N.Y.C.,61761
1142,2017-11-17,4204.0,6399.0,5507.333333333332,N.Y.C.,61761
1143,2017-11-18,4243.0,5649.0,5032.083333333333,N.Y.C.,61761
1144,2017-11-19,4088.0,5721.0,4894.958333333333,N.Y.C.,61761
1145,2017-11-20,4213.0,6612.0,5605.708333333332,N.Y.C.,61761
1146,2017-11-21,4212.0,6478.0,5533.25,N.Y.C.,61761
1147,2017-11-22,4151.0,6492.0,5518.416666666668,N.Y.C.,61761
1148,2017-11-23,4305.0,5353.0,4933.0,N.Y.C.,61761
1149,2017-11-24,4263.0,5939.0,5191.125,N.Y.C.,61761
1150,2017-11-25,4204.0,5531.0,4916.666666666667,N.Y.C.,61761
1151,2017-11-26,4115.0,5784.0,4951.166666666667,N.Y.C.,61761
1152,2017-11-27,4205.0,6514.0,5546.375,N.Y.C.,61761
1153,2017-11-28,4259.0,6506.0,5573.416666666668,N.Y.C.,61761
1154,2017-11-29,4153.0,6390.0,5458.375,N.Y.C.,61761
1155,2017-11-30,4201.0,6472.0,5526.041666666668,N.Y.C.,61761
1156,2015-06-01,4824.0,7263.0,6265.833333333332,N.Y.C.,61761
1157,2015-06-02,4478.0,6833.0,5927.583333333332,N.Y.C.,61761
1158,2015-06-03,4306.0,6907.0,5868.291666666668,N.Y.C.,61761
1159,2015-06-04,4148.0,6790.0,5733.583333333332,N.Y.C.,61761
1160,2015-06-05,4105.0,6641.0,5627.666666666668,N.Y.C.,61761
1161,2015-06-06,3963.0,5688.0,4939.0,N.Y.C.,61761
1162,2015-06-07,4037.0,5623.0,4980.0,N.Y.C.,61761
1163,2015-06-08,4207.0,7036.0,5863.666666666668,N.Y.C.,61761
1164,2015-06-09,4704.0,7493.0,6330.0,N.Y.C.,61761
1165,2015-06-10,4716.0,7625.0,6401.666666666668,N.Y.C.,61761
1166,2015-06-11,5106.0,8827.0,7181.5,N.Y.C.,61761
1167,2015-06-12,5732.0,9104.0,7605.708333333332,N.Y.C.,61761
1168,2015-06-13,5676.0,7544.0,6780.541666666668,N.Y.C.,61761
1169,2015-06-14,5197.0,6924.0,6257.583333333332,N.Y.C.,61761
1170,2015-06-15,5368.0,8296.0,7076.916666666668,N.Y.C.,61761
1171,2015-06-16,5495.0,8968.0,7442.958333333332,N.Y.C.,61761
1172,2015-06-17,5073.0,7843.0,6675.75,N.Y.C.,61761
1173,2015-06-18,4906.0,7528.0,6430.416666666668,N.Y.C.,61761
1174,2015-06-19,4960.0,8305.0,6822.083333333332,N.Y.C.,61761
1175,2015-06-20,4913.0,6321.0,5815.875,N.Y.C.,61761
1176,2015-06-21,5123.0,7227.0,6343.625,N.Y.C.,61761
1177,2015-06-22,5827.0,9256.0,7754.5,N.Y.C.,61761
1178,2015-06-23,6114.0,10246.0,8422.666666666666,N.Y.C.,61761
1179,2015-06-24,5974.0,9039.0,7775.0,N.Y.C.,61761
1180,2015-06-25,5557.0,8610.0,7344.375,N.Y.C.,61761
1181,2015-06-26,5467.0,7806.0,6893.458333333332,N.Y.C.,61761
1182,2015-06-27,5033.0,6406.0,5883.333333333332,N.Y.C.,61761
1183,2015-06-28,4783.0,6785.0,5952.25,N.Y.C.,61761
1184,2015-06-29,4729.0,7523.0,6366.333333333332,N.Y.C.,61761
1185,2015-06-30,4959.0,8092.0,6778.083333333332,N.Y.C.,61761
1186,2006-10-01,4107.0,5773.0,5043.625,N.Y.C.,61761
1187,2006-10-02,4050.0,6743.0,5700.583333333332,N.Y.C.,61761
1188,2006-10-03,4098.0,7074.0,5907.125,N.Y.C.,61761
1189,2006-10-04,4326.0,7486.0,6233.166666666668,N.Y.C.,61761
1190,2006-10-05,4387.0,6999.0,5993.541666666668,N.Y.C.,61761
1191,2006-10-06,4144.0,6552.0,5655.833333333332,N.Y.C.,61761
1192,2006-10-07,4133.0,5859.0,5098.0,N.Y.C.,61761
1193,2006-10-08,4087.0,5723.0,4927.666666666667,N.Y.C.,61761
1194,2006-10-09,4072.0,6807.0,5746.5,N.Y.C.,61761
1195,2006-10-10,4181.0,6790.0,5817.458333333332,N.Y.C.,61761
1196,2006-10-11,4202.0,6796.0,5846.0,N.Y.C.,61761
1197,2006-10-12,4202.0,6867.0,5855.833333333332,N.Y.C.,61761
1198,2006-10-13,4038.0,6364.0,5526.25,N.Y.C.,61761
1199,2006-10-14,4071.0,5635.0,4949.166666666667,N.Y.C.,61761
1200,2006-10-15,4028.0,5539.0,4799.791666666667,N.Y.C.,61761
1201,2006-10-16,4085.0,6452.0,5595.25,N.Y.C.,61761
1202,2006-10-17,4115.0,6589.0,5685.166666666668,N.Y.C.,61761
1203,2006-10-18,4182.0,6779.0,5807.0,N.Y.C.,61761
1204,2006-10-19,4187.0,6853.0,5849.833333333332,N.Y.C.,61761
1205,2006-10-20,4169.0,6654.0,5744.875,N.Y.C.,61761
1206,2006-10-21,4068.0,5800.0,5023.791666666667,N.Y.C.,61761
1207,2006-10-22,4086.0,5773.0,4928.541666666667,N.Y.C.,61761
1208,2006-10-23,4155.0,6656.0,5703.416666666668,N.Y.C.,61761
1209,2006-10-24,4170.0,6659.0,5714.458333333332,N.Y.C.,61761
1210,2006-10-25,4176.0,6623.0,5693.583333333332,N.Y.C.,61761
1211,2006-10-26,4166.0,6571.0,5668.041666666668,N.Y.C.,61761
1212,2006-10-27,4184.0,6467.0,5640.75,N.Y.C.,61761
1213,2006-10-28,4184.0,5880.0,5158.708333333333,N.Y.C.,61761
1214,2006-10-29,4209.0,5696.0,4987.72,N.Y.C.,61761
1215,2006-10-30,4160.0,6579.0,5677.958333333332,N.Y.C.,61761
1216,2006-10-31,4121.0,6660.0,5692.166666666668,N.Y.C.,61761
1217,2005-07-01,5965.0,9915.0,8177.791666666668,N.Y.C.,61761
1218,2005-07-02,5293.0,7289.0,6500.0,N.Y.C.,61761
1219,2005-07-03,4738.0,6596.0,5835.25,N.Y.C.,61761
1220,2005-07-04,5017.0,6820.0,6111.416666666668,N.Y.C.,61761
1221,2005-07-05,5452.0,8782.0,7396.375,N.Y.C.,61761
1222,2005-07-06,5824.0,9374.0,7860.625,N.Y.C.,61761
1223,2005-07-07,5503.0,8492.0,7256.916666666668,N.Y.C.,61761
1224,2005-07-08,4967.0,7578.0,6497.041666666668,N.Y.C.,61761
1225,2005-07-09,4448.0,6544.0,5695.041666666668,N.Y.C.,61761
1226,2005-07-10,4764.0,7070.0,6078.333333333332,N.Y.C.,61761
1227,2005-07-11,5911.0,9929.0,8231.291666666666,N.Y.C.,61761
1228,2005-07-12,6361.0,9876.0,8427.458333333334,N.Y.C.,61761
1229,2005-07-13,5856.0,9077.0,7773.333333333332,N.Y.C.,61761
1230,2005-07-14,5679.0,9288.0,7792.541666666668,N.Y.C.,61761
1231,2005-07-15,5979.0,9411.0,7975.875,N.Y.C.,61761
1232,2005-07-16,5811.0,7645.0,6923.041666666668,N.Y.C.,61761
1233,2005-07-17,5670.0,7631.0,6819.791666666668,N.Y.C.,61761
1234,2005-07-18,5967.0,10087.0,8315.375,N.Y.C.,61761
1235,2005-07-19,6385.0,10358.0,8671.625,N.Y.C.,61761
1236,2005-07-20,6417.0,10117.0,8566.5,N.Y.C.,61761
1237,2005-07-21,6695.0,10408.0,8867.208333333334,N.Y.C.,61761
1238,2005-07-22,6591.0,10403.0,8811.25,N.Y.C.,61761
1239,2005-07-23,6124.0,8038.0,7318.125,N.Y.C.,61761
1240,2005-07-24,5579.0,7579.0,6751.75,N.Y.C.,61761
1241,2005-07-25,6108.0,10087.0,8382.625,N.Y.C.,61761
1242,2005-07-26,6556.0,10435.0,8797.083333333334,N.Y.C.,61761
1243,2005-07-27,7017.0,10681.0,9161.083333333334,N.Y.C.,61761
1244,2005-07-28,6355.0,9258.0,8072.666666666668,N.Y.C.,61761
1245,2005-07-29,5870.0,8994.0,7669.25,N.Y.C.,61761
1246,2005-07-30,5630.0,7335.0,6661.458333333332,N.Y.C.,61761
1247,2005-07-31,5564.0,7156.0,6521.5,N.Y.C.,61761
1248,2020-01-01,4398.0,5750.0,5041.458333333333,N.Y.C.,61761
1249,2020-01-02,4475.0,6289.0,5514.583333333332,N.Y.C.,61761
1250,2020-01-03,4353.0,6298.0,5502.291666666668,N.Y.C.,61761
1251,2020-01-04,4260.0,5669.0,5055.25,N.Y.C.,61761
1252,2020-01-05,4254.0,5892.0,5084.875,N.Y.C.,61761
1253,2020-01-06,4444.0,6662.0,5754.375,N.Y.C.,61761
1254,2020-01-07,4500.0,6664.0,5777.416666666668,N.Y.C.,61761
1255,2020-01-08,4457.0,6715.0,5800.0,N.Y.C.,61761
1256,2020-01-09,4681.0,6804.0,5939.833333333332,N.Y.C.,61761
1257,2020-01-10,4585.0,6481.0,5728.833333333332,N.Y.C.,61761
1258,2020-01-11,4354.0,5647.0,5091.166666666667,N.Y.C.,61761
1259,2020-01-12,4132.0,5593.0,4906.208333333333,N.Y.C.,61761
1260,2020-01-13,4169.0,6378.0,5475.708333333333,N.Y.C.,61761
1261,2020-01-14,4263.0,6449.0,5567.666666666668,N.Y.C.,61761
1262,2020-01-15,4281.0,6426.0,5565.791666666668,N.Y.C.,61761
1263,2020-01-16,4265.0,6474.0,5585.0,N.Y.C.,61761
1264,2020-01-17,4506.0,6704.0,5856.291666666668,N.Y.C.,61761
1265,2020-01-18,4735.0,6093.0,5510.875,N.Y.C.,61761
1266,2020-01-19,4441.0,6032.0,5220.5,N.Y.C.,61761
1267,2020-01-20,4705.0,6691.0,5831.583333333332,N.Y.C.,61761
1268,2020-01-21,4879.0,6773.0,6032.5,N.Y.C.,61761
1269,2020-01-22,4829.0,6728.0,5981.791666666668,N.Y.C.,61761
1270,2020-01-23,4730.0,6612.0,5872.166666666668,N.Y.C.,61761
1271,2020-01-24,4575.0,6410.0,5703.166666666668,N.Y.C.,61761
1272,2020-01-25,4413.0,5704.0,5167.958333333333,N.Y.C.,61761
1273,2020-01-26,4290.0,5753.0,5042.083333333333,N.Y.C.,61761
1274,2020-01-27,4395.0,6518.0,5689.458333333332,N.Y.C.,61761
1275,2020-01-28,4455.0,6542.0,5727.291666666668,N.Y.C.,61761
1276,2020-01-29,4499.0,6578.0,5777.083333333332,N.Y.C.,61761
1277,2020-01-30,4605.0,6636.0,5852.0,N.Y.C.,61761
1278,2020-01-31,4586.0,6416.0,5731.958333333332,N.Y.C.,61761
1279,2018-08-01,6058.0,9246.0,7900.916666666668,N.Y.C.,61761
1280,2018-08-02,6566.0,9487.0,8260.125,N.Y.C.,61761
1281,2018-08-03,6749.0,9374.0,8260.875,N.Y.C.,61761
1282,2018-08-04,6354.0,7955.0,7337.583333333332,N.Y.C.,61761
1283,2018-08-05,6124.0,8419.0,7451.708333333332,N.Y.C.,61761
1284,2018-08-06,6801.0,10171.0,8714.583333333334,N.Y.C.,61761
1285,2018-08-07,7068.0,10152.0,8833.958333333334,N.Y.C.,61761
1286,2018-08-08,7129.0,10197.0,8882.333333333334,N.Y.C.,61761
1287,2018-08-09,6997.0,9693.0,8553.708333333334,N.Y.C.,61761
1288,2018-08-10,6490.0,9414.0,8170.958333333332,N.Y.C.,61761
1289,2018-08-11,6403.0,7752.0,7182.5,N.Y.C.,61761
1290,2018-08-12,5959.0,7635.0,6957.0,N.Y.C.,61761
1291,2018-08-13,6409.0,9023.0,7939.291666666668,N.Y.C.,61761
1292,2018-08-14,6231.0,8942.0,7812.375,N.Y.C.,61761
1293,2018-08-15,5885.0,9416.0,7907.708333333332,N.Y.C.,61761
1294,2018-08-16,6621.0,9887.0,8496.583333333334,N.Y.C.,61761
1295,2018-08-17,6983.0,9981.0,8700.458333333334,N.Y.C.,61761
1296,2018-08-18,6773.0,8667.0,7865.125,N.Y.C.,61761
1297,2018-08-19,5903.0,7048.0,6614.166666666668,N.Y.C.,61761
1298,2018-08-20,5247.0,7851.0,6783.25,N.Y.C.,61761
1299,2018-08-21,5479.0,8103.0,7032.5,N.Y.C.,61761
1300,2018-08-22,5941.0,8914.0,7649.333333333332,N.Y.C.,61761
1301,2018-08-23,5471.0,7807.0,6836.5,N.Y.C.,61761
1302,2018-08-24,5208.0,8064.0,6832.625,N.Y.C.,61761
1303,2018-08-25,5178.0,6777.0,6101.75,N.Y.C.,61761
1304,2018-08-26,5169.0,7273.0,6375.458333333332,N.Y.C.,61761
1305,2018-08-27,5889.0,9458.0,7909.5,N.Y.C.,61761
1306,2018-08-28,6619.0,10488.0,8817.833333333334,N.Y.C.,61761
1307,2018-08-29,7177.0,10887.0,9280.666666666666,N.Y.C.,61761
1308,2018-08-30,7213.0,10300.0,8962.333333333334,N.Y.C.,61761
1309,2018-08-31,6504.0,8705.0,7787.25,N.Y.C.,61761
1310,2015-07-01,5466.0,8370.0,7117.958333333332,N.Y.C.,61761
1311,2015-07-02,5652.0,8294.0,7151.5,N.Y.C.,61761
1312,2015-07-03,5330.0,7220.0,6382.375,N.Y.C.,61761
1313,2015-07-04,4888.0,5754.0,5414.416666666667,N.Y.C.,61761
1314,2015-07-05,4649.0,6637.0,5773.875,N.Y.C.,61761
1315,2015-07-06,5551.0,8567.0,7274.916666666668,N.Y.C.,61761
1316,2015-07-07,6002.0,9320.0,7881.166666666668,N.Y.C.,61761
1317,2015-07-08,6502.0,9956.0,8459.958333333334,N.Y.C.,61761
1318,2015-07-09,6503.0,9150.0,8036.875,N.Y.C.,61761
1319,2015-07-10,6094.0,9025.0,7787.958333333332,N.Y.C.,61761
1320,2015-07-11,5611.0,7581.0,6842.625,N.Y.C.,61761
1321,2015-07-12,5552.0,7718.0,6850.583333333332,N.Y.C.,61761
1322,2015-07-13,6125.0,9028.0,7779.416666666668,N.Y.C.,61761
1323,2015-07-14,6082.0,8909.0,7745.541666666668,N.Y.C.,61761
1324,2015-07-15,6237.0,9196.0,7945.166666666668,N.Y.C.,61761
1325,2015-07-16,5627.0,8200.0,7144.166666666668,N.Y.C.,61761
1326,2015-07-17,5289.0,8008.0,6869.125,N.Y.C.,61761
1327,2015-07-18,5459.0,7906.0,6852.291666666668,N.Y.C.,61761
1328,2015-07-19,5939.0,8514.0,7378.291666666668,N.Y.C.,61761
1329,2015-07-20,6981.0,10615.0,9014.416666666666,N.Y.C.,61761
1330,2015-07-21,7296.0,10385.0,9016.25,N.Y.C.,61761
1331,2015-07-22,6527.0,9247.0,8113.875,N.Y.C.,61761
1332,2015-07-23,5837.0,8612.0,7472.583333333332,N.Y.C.,61761
1333,2015-07-24,5590.0,8437.0,7230.875,N.Y.C.,61761
1334,2015-07-25,5342.0,7304.0,6554.25,N.Y.C.,61761
1335,2015-07-26,5511.0,7733.0,6787.75,N.Y.C.,61761
1336,2015-07-27,6140.0,9137.0,7847.166666666668,N.Y.C.,61761
1337,2015-07-28,6388.0,9727.0,8248.0,N.Y.C.,61761
1338,2015-07-29,6956.0,10343.0,8846.416666666666,N.Y.C.,61761
1339,2015-07-30,7222.0,10536.0,9060.75,N.Y.C.,61761
1340,2015-07-31,6856.0,9945.0,8607.0,N.Y.C.,61761
1341,2009-09-01,4573.0,7567.0,6386.0,N.Y.C.,61761
1342,2009-09-02,4541.0,7653.0,6402.166666666668,N.Y.C.,61761
1343,2009-09-03,4659.0,7884.0,6581.458333333332,N.Y.C.,61761
1344,2009-09-04,4809.0,7900.0,6649.25,N.Y.C.,61761
1345,2009-09-05,5028.0,7140.0,6309.083333333332,N.Y.C.,61761
1346,2009-09-06,4820.0,6291.0,5697.083333333332,N.Y.C.,61761
1347,2009-09-07,4714.0,6397.0,5656.041666666668,N.Y.C.,61761
1348,2009-09-08,4671.0,7641.0,6409.75,N.Y.C.,61761
1349,2009-09-09,4771.0,7427.0,6332.708333333332,N.Y.C.,61761
1350,2009-09-10,4614.0,7142.0,6128.625,N.Y.C.,61761
1351,2009-09-11,4620.0,7265.0,6146.708333333332,N.Y.C.,61761
1352,2009-09-12,4583.0,6183.0,5479.125,N.Y.C.,61761
1353,2009-09-13,4469.0,6452.0,5582.041666666668,N.Y.C.,61761
1354,2009-09-14,4780.0,8006.0,6688.333333333332,N.Y.C.,61761
1355,2009-09-15,5028.0,8415.0,7033.416666666668,N.Y.C.,61761
1356,2009-09-16,4830.0,7427.0,6462.041666666668,N.Y.C.,61761
1357,2009-09-17,4437.0,7164.0,6082.166666666668,N.Y.C.,61761
1358,2009-09-18,4222.0,7355.0,6089.208333333332,N.Y.C.,61761
1359,2009-09-19,4143.0,5751.0,5164.666666666667,N.Y.C.,61761
1360,2009-09-20,3901.0,5857.0,5042.833333333333,N.Y.C.,61761
1361,2009-09-21,4215.0,7318.0,6049.416666666668,N.Y.C.,61761
1362,2009-09-22,4597.0,7949.0,6579.708333333332,N.Y.C.,61761
1363,2009-09-23,4914.0,8550.0,7040.958333333332,N.Y.C.,61761
1364,2009-09-24,5144.0,8620.0,7208.833333333332,N.Y.C.,61761
1365,2009-09-25,4802.0,7478.0,6458.75,N.Y.C.,61761
1366,2009-09-26,4319.0,5830.0,5274.791666666667,N.Y.C.,61761
1367,2009-09-27,4189.0,5949.0,5214.666666666667,N.Y.C.,61761
1368,2009-09-28,4392.0,7423.0,6213.458333333332,N.Y.C.,61761
1369,2009-09-29,4351.0,6958.0,6001.958333333332,N.Y.C.,61761
1370,2009-09-30,4214.0,6766.0,5824.916666666668,N.Y.C.,61761
1371,2007-08-01,6541.0,10124.0,8551.5,N.Y.C.,61761
1372,2007-08-02,6593.0,10433.0,8766.458333333334,N.Y.C.,61761
1373,2007-08-03,7177.0,10747.0,9163.625,N.Y.C.,61761
1374,2007-08-04,6498.0,9066.0,8067.958333333332,N.Y.C.,61761
1375,2007-08-05,5923.0,8199.0,7375.625,N.Y.C.,61761
1376,2007-08-06,6093.0,9333.0,7994.333333333332,N.Y.C.,61761
1377,2007-08-07,6621.0,10427.0,8742.0,N.Y.C.,61761
1378,2007-08-08,7079.0,10159.0,8825.541666666666,N.Y.C.,61761
1379,2007-08-09,6866.0,9976.0,8652.833333333334,N.Y.C.,61761
1380,2007-08-10,6401.0,8954.0,7881.416666666668,N.Y.C.,61761
1381,2007-08-11,5264.0,7282.0,6478.958333333332,N.Y.C.,61761
1382,2007-08-12,5108.0,7652.0,6521.208333333332,N.Y.C.,61761
1383,2007-08-13,5931.0,9487.0,7859.166666666668,N.Y.C.,61761
1384,2007-08-14,5665.0,8613.0,7382.583333333332,N.Y.C.,61761
1385,2007-08-15,5703.0,9187.0,7708.708333333332,N.Y.C.,61761
1386,2007-08-16,6084.0,9569.0,8058.0,N.Y.C.,61761
1387,2007-08-17,6257.0,9337.0,7941.708333333332,N.Y.C.,61761
1388,2007-08-18,5333.0,6994.0,6342.666666666668,N.Y.C.,61761
1389,2007-08-19,4536.0,6243.0,5580.916666666668,N.Y.C.,61761
1390,2007-08-20,4740.0,7530.0,6363.375,N.Y.C.,61761
1391,2007-08-21,4677.0,7457.0,6281.208333333332,N.Y.C.,61761
1392,2007-08-22,4641.0,7689.0,6385.583333333332,N.Y.C.,61761
1393,2007-08-23,4650.0,7844.0,6468.166666666668,N.Y.C.,61761
1394,2007-08-24,5360.0,9082.0,7413.25,N.Y.C.,61761
1395,2007-08-25,5839.0,8425.0,7256.375,N.Y.C.,61761
1396,2007-08-26,5959.0,8198.0,7272.958333333332,N.Y.C.,61761
1397,2007-08-27,5939.0,9080.0,7766.708333333332,N.Y.C.,61761
1398,2007-08-28,5672.0,9119.0,7657.583333333332,N.Y.C.,61761
1399,2007-08-29,5798.0,9194.0,7720.5,N.Y.C.,61761
1400,2007-08-30,5617.0,9107.0,7583.583333333332,N.Y.C.,61761
1401,2007-08-31,5760.0,8740.0,7448.625,N.Y.C.,61761
1402,2019-05-01,3838.0,5786.0,5101.125,N.Y.C.,61761
1403,2019-05-02,3904.0,6062.0,5249.791666666667,N.Y.C.,61761
1404,2019-05-03,3926.0,5940.0,5203.541666666667,N.Y.C.,61761
1405,2019-05-04,3943.0,5238.0,4752.875,N.Y.C.,61761
1406,2019-05-05,3872.0,5059.0,4528.791666666667,N.Y.C.,61761
1407,2019-05-06,3876.0,6036.0,5240.291666666667,N.Y.C.,61761
1408,2019-05-07,3915.0,6172.0,5316.791666666667,N.Y.C.,61761
1409,2019-05-08,3909.0,5922.0,5170.458333333333,N.Y.C.,61761
1410,2019-05-09,3858.0,5916.0,5161.541666666667,N.Y.C.,61761
1411,2019-05-10,3914.0,6064.0,5291.958333333333,N.Y.C.,61761
1412,2019-05-11,4012.0,5068.0,4679.166666666667,N.Y.C.,61761
1413,2019-05-12,3890.0,5119.0,4597.833333333333,N.Y.C.,61761
1414,2019-05-13,3905.0,5989.0,5227.458333333333,N.Y.C.,61761
1415,2019-05-14,3976.0,5939.0,5220.333333333333,N.Y.C.,61761
1416,2019-05-15,3987.0,5712.0,5100.458333333333,N.Y.C.,61761
1417,2019-05-16,3948.0,5893.0,5197.583333333333,N.Y.C.,61761
1418,2019-05-17,3948.0,6285.0,5393.958333333333,N.Y.C.,61761
1419,2019-05-18,3977.0,5269.0,4814.666666666667,N.Y.C.,61761
1420,2019-05-19,3898.0,5393.0,4738.125,N.Y.C.,61761
1421,2019-05-20,4211.0,7194.0,5992.458333333332,N.Y.C.,61761
1422,2019-05-21,4265.0,6325.0,5544.583333333332,N.Y.C.,61761
1423,2019-05-22,4078.0,6234.0,5400.041666666667,N.Y.C.,61761
1424,2019-05-23,4011.0,6347.0,5469.458333333333,N.Y.C.,61761
1425,2019-05-24,4348.0,6467.0,5608.583333333332,N.Y.C.,61761
1426,2019-05-25,4165.0,5289.0,4899.291666666667,N.Y.C.,61761
1427,2019-05-26,4021.0,6209.0,5278.375,N.Y.C.,61761
