,Time Stamp,Name,PTID,pal_min,pal_max,pal_mean
2362,2013-06-26,N.Y.C.,61761,6493.7,9776.1,8378.203819444445
2363,2013-06-27,N.Y.C.,61761,6415.9,9841.6,8368.989830508475
2364,2013-06-28,N.Y.C.,61761,6290.4,9555.1,8135.149333333333
2365,2013-06-29,N.Y.C.,61761,5802.8,8024.2,7107.5310344827585
2366,2013-06-30,N.Y.C.,61761,5827.2,8089.6,7086.587671232877
2367,2006-12-01,N.Y.C.,61761,4243.7,7206.8,5968.562328767122
2368,2006-12-02,N.Y.C.,61761,4203.7,6147.8,5240.630136986301
2369,2006-12-03,N.Y.C.,61761,4221.3,6184.3,5164.5513513513515
2370,2006-12-04,N.Y.C.,61761,4207.9,7315.4,5952.308996539792
2371,2006-12-05,N.Y.C.,61761,4410.6,7336.0,6060.963321799308
2372,2006-12-06,N.Y.C.,61761,4429.2,7283.9,6005.259169550172
2373,2006-12-07,N.Y.C.,61761,4358.4,7226.5,5978.2501730103795
2374,2006-12-08,N.Y.C.,61761,4514.5,7668.8,6241.19381443299
2375,2006-12-09,N.Y.C.,61761,4652.7,6602.9,5646.699652777777
2376,2006-12-10,N.Y.C.,61761,4446.5,6294.1,5332.52986111111
2377,2006-12-11,N.Y.C.,61761,4308.4,7220.6,5947.876206896552
2378,2006-12-12,N.Y.C.,61761,4309.0,7252.0,5972.735517241379
2379,2006-12-13,N.Y.C.,61761,4295.8,7290.9,6025.160824742266
2380,2006-12-14,N.Y.C.,61761,4286.0,7190.4,5899.7715753424645
2381,2006-12-15,N.Y.C.,61761,4286.7,7091.9,5905.56
2382,2006-12-17,N.Y.C.,61761,4255.7,6249.4,5203.265743944637
2383,2006-12-16,N.Y.C.,61761,4307.3,6359.9,5355.281786941579
2384,2006-12-18,N.Y.C.,61761,4196.7,7259.5,5911.236585365855
2385,2006-12-19,N.Y.C.,61761,4282.2,7217.3,5945.796245733788
2386,2006-12-20,N.Y.C.,61761,4396.7,7306.5,6007.6461805555555
2387,2006-12-21,N.Y.C.,61761,4399.8,7142.9,5964.7368965517235
2388,2006-12-22,N.Y.C.,61761,4337.1,6955.1,5882.004152249135
2389,2006-12-24,N.Y.C.,61761,4182.3,5913.6,5052.825259515571
2390,2006-12-25,N.Y.C.,61761,4236.0,5744.1,5015.732291666666
2391,2006-12-26,N.Y.C.,61761,4207.8,6860.0,5690.5624137931045
2392,2006-12-23,N.Y.C.,61761,4302.8,6097.6,5285.341176470588
2393,2006-12-27,N.Y.C.,61761,4261.0,6989.5,5782.319655172413
2394,2006-12-28,N.Y.C.,61761,4379.6,6995.0,5816.477777777778
2395,2006-12-29,N.Y.C.,61761,4283.0,6775.3,5697.731034482757
2396,2006-12-30,N.Y.C.,61761,4354.8,6159.1,5325.138408304499
2397,2006-12-31,N.Y.C.,61761,4338.6,6255.2,5214.556944444445
2398,2017-08-01,N.Y.C.,61761,5771.8,9455.4,7854.103780068729
2399,2017-08-02,N.Y.C.,61761,6308.1,9172.9,7807.786111111111
2400,2017-08-03,N.Y.C.,61761,5711.6,9281.3,7674.922758620691
2401,2017-08-04,N.Y.C.,61761,6098.1,8941.3,7742.2537671232885
2402,2017-08-05,N.Y.C.,61761,5886.2,7332.8,6654.034246575343
2403,2017-08-06,N.Y.C.,61761,4841.0,6244.1,5702.728620689656
2404,2017-08-07,N.Y.C.,61761,5046.6,7345.1,6398.154166666666
2405,2017-08-08,N.Y.C.,61761,4846.4,7619.8,6471.626041666666
2406,2017-08-09,N.Y.C.,61761,4988.4,8201.6,6811.112152777779
2407,2017-08-10,N.Y.C.,61761,5319.4,8549.3,7116.5309027777785
2408,2017-08-11,N.Y.C.,61761,5363.8,8209.3,6981.7741379310355
2409,2017-08-12,N.Y.C.,61761,5194.9,6895.0,6258.941379310346
2410,2017-08-13,N.Y.C.,61761,5445.0,7233.9,6475.420344827587
2411,2017-08-14,N.Y.C.,61761,5646.2,8357.3,7256.759027777778
2412,2017-08-15,N.Y.C.,61761,5574.2,7986.3,7104.8406896551705
2413,2017-08-16,N.Y.C.,61761,5553.9,8794.3,7434.156551724138
2414,2017-08-17,N.Y.C.,61761,5594.9,8451.9,7273.209931506849
2415,2017-08-18,N.Y.C.,61761,6100.3,9151.7,7776.818493150685
2416,2017-08-19,N.Y.C.,61761,5905.5,7996.1,7122.366896551724
2417,2017-08-20,N.Y.C.,61761,5566.5,7337.2,6627.77847222222
2418,2017-08-21,N.Y.C.,61761,5804.5,9151.8,7736.745486111112
2419,2017-08-22,N.Y.C.,61761,6244.7,10219.4,8445.864726027397
2420,2017-08-23,N.Y.C.,61761,6431.3,8530.1,7620.289310344827
2421,2017-08-24,N.Y.C.,61761,5460.2,8046.3,6923.204109589042
2422,2017-08-25,N.Y.C.,61761,5087.7,7560.4,6521.280555555555
2423,2017-08-26,N.Y.C.,61761,4805.8,6325.9,5728.030555555555
2424,2017-08-27,N.Y.C.,61761,4643.6,6144.3,5525.758333333332
2425,2017-08-28,N.Y.C.,61761,4813.0,7207.0,6218.493103448276
2426,2017-08-29,N.Y.C.,61761,4639.4,6789.4,5935.614186851211
2427,2017-08-30,N.Y.C.,61761,4341.5,7196.5,5966.623611111111
2428,2017-08-31,N.Y.C.,61761,4687.2,7695.0,6328.564383561645
2429,2016-09-01,N.Y.C.,61761,6382.2,8742.8,7676.699305555556
2430,2016-09-02,N.Y.C.,61761,5394.5,7946.3,6869.876388888889
2431,2016-09-03,N.Y.C.,61761,5231.1,6438.7,5940.3649305555555
2432,2016-09-04,N.Y.C.,61761,4719.4,6397.8,5659.377777777777
2433,2016-09-05,N.Y.C.,61761,4746.2,6971.2,5888.766666666666
2434,2016-09-06,N.Y.C.,61761,5351.7,8227.2,7072.2427586206895
2435,2016-09-07,N.Y.C.,61761,5531.8,9023.4,7524.466319444445
2436,2016-09-08,N.Y.C.,61761,5883.2,9862.4,8173.297916666666
2437,2016-09-09,N.Y.C.,61761,6869.3,10416.5,8914.71896551724
2438,2016-09-10,N.Y.C.,61761,6799.4,9485.0,8284.815699658702
2439,2016-09-11,N.Y.C.,61761,6257.2,7971.8,7348.46511627907
2440,2016-09-12,N.Y.C.,61761,5273.1,7939.1,6785.389930555557
2441,2016-09-14,N.Y.C.,61761,5256.8,9347.9,7476.972909698997
2442,2016-09-13,N.Y.C.,61761,5027.6,8333.3,6926.904861111111
2443,2016-09-15,N.Y.C.,61761,5086.9,7463.1,6452.849310344826
2444,2016-09-16,N.Y.C.,61761,4713.7,7263.1,6222.784083044983
2445,2016-09-17,N.Y.C.,61761,4518.2,6508.6,5715.40448275862
2446,2016-09-18,N.Y.C.,61761,4973.4,7661.8,6418.107241379312
2447,2016-09-19,N.Y.C.,61761,5794.5,8157.2,7245.920833333334
2448,2016-09-20,N.Y.C.,61761,5330.9,8565.1,7282.745918367346
2449,2016-09-21,N.Y.C.,61761,5562.6,8321.7,7132.259931506851
2450,2016-09-22,N.Y.C.,61761,5136.5,8348.7,6953.8257731958765
2451,2016-09-23,N.Y.C.,61761,5151.7,8669.2,7133.12979452055
2452,2016-09-24,N.Y.C.,61761,4955.7,6529.2,5641.741666666668
2453,2016-09-25,N.Y.C.,61761,4226.7,5788.9,5068.252777777778
2454,2016-09-26,N.Y.C.,61761,4186.2,6851.3,5804.819387755103
2455,2016-09-27,N.Y.C.,61761,4530.5,7250.6,6181.716095890411
2456,2016-09-28,N.Y.C.,61761,4572.9,6917.2,5981.8531250000015
2457,2016-09-29,N.Y.C.,61761,4194.1,6437.6,5630.492465753426
2458,2016-09-30,N.Y.C.,61761,4070.5,6341.9,5499.860689655174
2459,2017-07-01,N.Y.C.,61761,5871.9,7870.0,6988.662152777778
2460,2017-07-02,N.Y.C.,61761,5568.1,7777.4,6855.412152777777
2461,2017-07-03,N.Y.C.,61761,6124.3,8920.8,7692.256896551724
2462,2017-07-04,N.Y.C.,61761,5696.4,7395.9,6659.835763888888
2463,2017-07-05,N.Y.C.,61761,5794.1,8705.0,7422.931034482759
2464,2017-07-06,N.Y.C.,61761,5641.6,7964.7,7021.640625
2465,2017-07-07,N.Y.C.,61761,5507.9,8261.4,7092.481250000002
2466,2017-07-08,N.Y.C.,61761,5473.8,7756.3,6771.069791666668
2467,2017-07-09,N.Y.C.,61761,5164.0,7035.8,6306.40798611111
2468,2017-07-10,N.Y.C.,61761,5517.4,8973.7,7446.927551020406
2469,2017-07-11,N.Y.C.,61761,6128.5,9476.7,8109.894520547946
2470,2017-07-12,N.Y.C.,61761,6572.5,10081.3,8583.962413793102
2471,2017-07-13,N.Y.C.,61761,6986.1,10483.4,8923.734812286688
2472,2017-07-14,N.Y.C.,61761,6096.1,7686.8,7047.382986111112
2473,2017-07-15,N.Y.C.,61761,5263.5,7459.2,6519.485416666666
2474,2017-07-16,N.Y.C.,61761,5304.6,7662.7,6664.95724137931
2475,2017-07-17,N.Y.C.,61761,6037.7,9463.1,8026.7913194444445
2476,2017-07-18,N.Y.C.,61761,6318.9,9730.6,8352.960958904108
2477,2017-07-19,N.Y.C.,61761,6626.1,10286.4,8836.787755102041
2478,2017-07-20,N.Y.C.,61761,7197.8,10717.9,9182.809027777776
2479,2017-07-21,N.Y.C.,61761,6945.8,10241.9,8866.241319444445
2480,2017-07-22,N.Y.C.,61761,6897.6,8854.6,8051.643793103449
2481,2017-07-23,N.Y.C.,61761,6245.9,7662.0,7098.080902777777
2482,2017-07-24,N.Y.C.,61761,5561.7,7796.8,6868.044097222221
2483,2017-07-25,N.Y.C.,61761,4779.9,7119.4,6171.763321799307
2484,2017-07-26,N.Y.C.,61761,4710.0,7512.5,6334.138194444445
2485,2017-07-27,N.Y.C.,61761,4870.4,7828.9,6699.659374999998
2486,2017-07-28,N.Y.C.,61761,5511.7,8661.3,7355.185616438357
2487,2017-07-29,N.Y.C.,61761,5288.1,6708.0,5921.470138888889
2488,2017-07-30,N.Y.C.,61761,4597.4,6590.4,5713.356944444445
2489,2017-07-31,N.Y.C.,61761,5079.2,8833.1,7146.22048611111
2490,2016-07-01,N.Y.C.,61761,5514.8,8420.1,7166.364827586207
2491,2016-07-02,N.Y.C.,61761,5070.5,6303.6,5898.465625000002
2492,2016-07-03,N.Y.C.,61761,4689.8,6262.0,5647.763194444445
2493,2016-07-04,N.Y.C.,61761,4882.6,6811.3,6056.010763888889
2494,2016-07-05,N.Y.C.,61761,5586.9,9258.0,7699.554697986578
2495,2016-07-06,N.Y.C.,61761,6293.5,9934.1,8436.749484536083
2496,2016-07-07,N.Y.C.,61761,6859.9,10260.8,8822.572972972974
2497,2016-07-08,N.Y.C.,61761,6697.2,9820.1,8331.35172413793
2498,2016-07-09,N.Y.C.,61761,5487.3,6682.8,6210.9631944444445
2499,2016-07-10,N.Y.C.,61761,5071.0,6943.6,6195.717361111109
2500,2016-07-11,N.Y.C.,61761,5238.1,8264.2,6967.231250000002
2501,2016-07-12,N.Y.C.,61761,5398.2,8666.1,7301.919999999999
2502,2016-07-13,N.Y.C.,61761,5682.3,9023.5,7610.922818791946
2503,2016-07-14,N.Y.C.,61761,6181.0,10111.8,8351.38298611111
2504,2016-07-15,N.Y.C.,61761,6878.3,10025.8,8730.003333333334
2505,2016-07-16,N.Y.C.,61761,6414.8,8703.8,7653.549999999998
2506,2016-07-17,N.Y.C.,61761,6063.0,8674.5,7562.649652777778
2507,2016-07-18,N.Y.C.,61761,6818.3,10508.2,8786.757876712329
2508,2016-07-19,N.Y.C.,61761,6659.7,8916.8,7958.33402777778
2509,2016-07-20,N.Y.C.,61761,5821.8,8781.3,7519.466666666666
2510,2016-07-21,N.Y.C.,61761,5870.6,9518.1,7968.408843537416
2511,2016-07-22,N.Y.C.,61761,6393.3,10505.2,8681.974305555554
2512,2016-07-23,N.Y.C.,61761,6833.3,9191.1,8311.489527027024
2513,2016-07-24,N.Y.C.,61761,6439.0,8859.8,7949.866891891892
2514,2016-07-25,N.Y.C.,61761,7150.3,10632.2,8942.491304347828
2515,2016-07-26,N.Y.C.,61761,6734.1,10156.8,8693.463888888891
2516,2016-07-27,N.Y.C.,61761,6762.7,10211.2,8707.640404040403
2517,2016-07-28,N.Y.C.,61761,7069.4,10416.6,8939.575347222222
2518,2016-07-29,N.Y.C.,61761,6799.1,9402.8,8161.721034482757
2519,2016-07-30,N.Y.C.,61761,6316.8,8447.8,7494.009589041095
2520,2016-07-31,N.Y.C.,61761,6155.0,7740.1,7107.47048611111
2521,2016-06-01,N.Y.C.,61761,5471.7,8457.5,7141.782935153584
2522,2016-06-02,N.Y.C.,61761,4915.9,7796.1,6548.020415224913
2523,2016-06-03,N.Y.C.,61761,4781.5,7186.2,6251.483680555555
2524,2016-06-04,N.Y.C.,61761,4692.4,7156.2,6076.41597222222
2525,2016-06-05,N.Y.C.,61761,4799.3,6508.8,5743.135862068965
2526,2016-06-06,N.Y.C.,61761,4874.2,8257.2,6936.5899022801295
2527,2016-06-08,N.Y.C.,61761,4689.2,6950.3,5929.26388888889
2528,2016-06-09,N.Y.C.,61761,4100.9,6631.2,5606.71875
2529,2016-06-07,N.Y.C.,61761,5381.3,8491.2,7089.140849673203
2530,2016-06-10,N.Y.C.,61761,4154.7,6865.4,5737.320833333332
2531,2016-06-13,N.Y.C.,61761,4533.3,7193.4,6046.079166666666
2532,2016-06-11,N.Y.C.,61761,4268.5,7360.1,5940.3585034013595
2533,2016-06-14,N.Y.C.,61761,4416.5,7460.4,6170.8128472222215
2534,2016-06-12,N.Y.C.,61761,5319.9,6938.5,6304.507118644068
2535,2016-06-15,N.Y.C.,61761,4705.1,8093.7,6668.609621993128
2536,2016-06-16,N.Y.C.,61761,5283.5,7604.7,6696.274915254237
2537,2016-06-17,N.Y.C.,61761,4968.3,7656.2,6464.665517241379
2538,2016-06-18,N.Y.C.,61761,4523.2,6870.7,5862.196167247386
2539,2016-06-19,N.Y.C.,61761,4759.8,6852.5,5977.842708333334
2540,2016-06-21,N.Y.C.,61761,5616.0,8937.4,7483.118275862068
2541,2016-06-22,N.Y.C.,61761,5444.5,8666.4,7368.764041095888
2542,2016-06-20,N.Y.C.,61761,5046.2,8478.5,7089.862499999998
2543,2016-06-23,N.Y.C.,61761,5513.6,8466.3,7223.159233449477
2544,2016-06-24,N.Y.C.,61761,5572.8,8279.5,7137.639261744967
2545,2016-06-25,N.Y.C.,61761,5129.7,7121.3,6298.269097222223
2546,2016-06-26,N.Y.C.,61761,5007.4,7112.1,6248.5680555555555
2547,2016-06-27,N.Y.C.,61761,5283.1,8686.6,7228.529861111111
2548,2016-06-28,N.Y.C.,61761,5574.5,8214.8,7136.052083333332
2549,2016-06-29,N.Y.C.,61761,5387.4,8593.4,7253.961111111111
2550,2016-06-30,N.Y.C.,61761,5355.1,8567.0,7205.5524305555555
2551,2011-08-01,N.Y.C.,61761,6580.8,10469.5,8754.754794520548
2552,2011-08-02,N.Y.C.,61761,6661.4,9895.8,8486.424567474049
2553,2011-08-03,N.Y.C.,61761,6353.0,9348.5,8000.03298245614
2554,2011-08-04,N.Y.C.,61761,5869.5,8960.6,7663.499310344827
2555,2011-08-05,N.Y.C.,61761,5871.0,9197.6,7779.1941780821935
2556,2011-08-06,N.Y.C.,61761,5900.6,7935.6,7069.432876712329
2557,2011-08-07,N.Y.C.,61761,6031.5,8891.2,7513.655555555555
2558,2011-08-08,N.Y.C.,61761,6668.7,10313.3,8647.977551020409
2559,2011-08-09,N.Y.C.,61761,6464.5,9590.3,8231.585324232083
2560,2011-08-10,N.Y.C.,61761,6115.1,9297.6,7991.031632653062
2561,2011-08-11,N.Y.C.,61761,5978.3,8610.0,7476.876816608997
2562,2011-08-12,N.Y.C.,61761,5432.9,8452.2,7173.732534246576
2563,2011-08-13,N.Y.C.,61761,5535.4,7543.0,6721.316608996539
2564,2011-08-14,N.Y.C.,61761,5570.5,6835.5,6352.130000000001
2565,2011-08-15,N.Y.C.,61761,5582.5,8539.0,7238.103125
2566,2011-08-16,N.Y.C.,61761,5335.5,8044.0,6903.1663194444445
2567,2011-08-17,N.Y.C.,61761,5315.5,8828.9,7360.956802721089
2568,2011-08-18,N.Y.C.,61761,5727.2,8949.8,7491.769520547946
2569,2011-08-19,N.Y.C.,61761,5689.4,8801.3,7377.028965517241
2570,2011-08-20,N.Y.C.,61761,5297.9,7514.1,6593.069444444444
2571,2011-08-21,N.Y.C.,61761,5644.3,7854.1,6844.507638888888
2572,2011-08-22,N.Y.C.,61761,5738.5,8046.8,7042.103716216216
2573,2011-08-24,N.Y.C.,61761,5103.3,8250.0,6907.490311418685
2574,2011-08-25,N.Y.C.,61761,5491.6,8588.5,7364.094827586206
2575,2011-08-26,N.Y.C.,61761,5652.2,8968.2,7612.315862068965
2576,2011-08-27,N.Y.C.,61761,6001.2,7476.4,6812.141724137931
2577,2011-08-28,N.Y.C.,61761,5239.9,6318.7,5718.546688741722
2578,2011-08-23,N.Y.C.,61761,4972.7,7854.3,6666.677319587629
2579,2011-08-29,N.Y.C.,61761,4629.5,7490.2,6267.7040816326535
2580,2011-08-30,N.Y.C.,61761,4783.4,7973.3,6593.451546391751
2581,2011-08-31,N.Y.C.,61761,5013.0,8360.5,6946.212671232876
2582,2005-10-01,N.Y.C.,61761,4013.5,5860.2,5076.014236111111
2583,2005-10-02,N.Y.C.,61761,4134.1,6078.4,5163.387152777777
2584,2005-10-03,N.Y.C.,61761,4335.7,7554.0,6255.114583333332
2585,2005-10-05,N.Y.C.,61761,4611.9,7810.1,6489.127796610171
2586,2005-10-06,N.Y.C.,61761,4669.6,7923.2,6578.6911864406775
2587,2005-10-04,N.Y.C.,61761,4584.2,7568.4,6367.0817567567565
2588,2005-10-07,N.Y.C.,61761,4947.1,8216.2,6960.088620689656
2589,2005-10-08,N.Y.C.,61761,5150.5,7053.0,6248.78178807947
2590,2005-10-09,N.Y.C.,61761,4252.0,5759.1,5054.041836734694
2591,2005-10-10,N.Y.C.,61761,4071.7,6569.0,5602.7429065743945
2592,2005-10-11,N.Y.C.,61761,4121.5,6874.0,5820.163636363636
2593,2005-10-19,N.Y.C.,61761,3991.3,6663.3,5642.755244755244
2594,2005-10-17,N.Y.C.,61761,3940.2,6497.8,5568.030952380954
2595,2005-10-12,N.Y.C.,61761,4059.7,6706.5,5714.475958188154
2596,2005-10-13,N.Y.C.,61761,4080.5,6612.0,5657.1793814432995
2597,2005-10-14,N.Y.C.,61761,4121.8,6804.0,5748.582033898305
2598,2005-10-16,N.Y.C.,61761,3944.1,5688.9,4836.770138888888
2599,2005-10-21,N.Y.C.,61761,3979.4,6433.9,5539.692758620688
2600,2005-10-22,N.Y.C.,61761,3951.8,5746.4,5003.3375
2601,2005-10-23,N.Y.C.,61761,3894.4,5626.4,4773.883783783785
2602,2005-10-20,N.Y.C.,61761,3983.7,6509.1,5563.209342560554
2603,2005-10-18,N.Y.C.,61761,0.0,6606.2,5610.909621993127
2604,2005-10-15,N.Y.C.,61761,0.0,5885.3,5112.813937282231
2605,2005-10-24,N.Y.C.,61761,3948.4,6685.8,5593.410238907851
2606,2005-10-25,N.Y.C.,61761,4079.6,6708.9,5738.386111111112
2607,2005-10-26,N.Y.C.,61761,0.0,6580.9,5659.489225589226
2608,2005-10-28,N.Y.C.,61761,4090.9,6503.4,5613.780068728523
2609,2005-10-27,N.Y.C.,61761,4036.3,6647.1,5676.657142857142
2610,2005-10-29,N.Y.C.,61761,4065.3,5763.3,5035.594076655052
2611,2005-10-30,N.Y.C.,61761,0.0,5739.4,4761.730293159609
2612,2005-10-31,N.Y.C.,61761,3965.7,6794.4,5581.356462585033
2613,2010-11-01,N.Y.C.,61761,4088.3,6609.9,5668.6276816609
2614,2010-11-02,N.Y.C.,61761,4215.1,6595.3,5706.79513888889
2615,2010-11-03,N.Y.C.,61761,4198.2,6596.4,5710.594791666666
2616,2010-11-04,N.Y.C.,61761,4144.8,6817.3,5796.571134020618
2617,2010-11-05,N.Y.C.,61761,4178.9,6548.1,5703.949652777777
2618,2010-11-06,N.Y.C.,61761,4179.6,5889.1,5130.269444444445
2619,2010-11-08,N.Y.C.,61761,4187.8,7044.3,5829.786159169549
2620,2010-11-09,N.Y.C.,61761,4281.1,6942.7,5788.201724137931
2621,2010-11-10,N.Y.C.,61761,4209.7,6887.2,5742.067361111111
2622,2010-11-07,N.Y.C.,61761,0.0,5958.8,5020.202333333334
2623,2010-11-11,N.Y.C.,61761,4237.2,6799.3,5665.222068965518
2624,2010-11-12,N.Y.C.,61761,4239.1,6773.6,5693.7145833333325
2625,2010-11-13,N.Y.C.,61761,4158.6,5859.3,5092.996180555555
2626,2010-11-14,N.Y.C.,61761,4095.6,5897.5,4996.306597222222
2627,2010-11-15,N.Y.C.,61761,4104.6,6927.6,5702.607291666666
2628,2010-11-16,N.Y.C.,61761,4124.3,6936.4,5745.352430555556
2629,2010-11-17,N.Y.C.,61761,4202.5,6849.6,5715.568858131488
2630,2010-11-18,N.Y.C.,61761,4143.5,6850.9,5690.5727586206895
2631,2010-11-19,N.Y.C.,61761,4199.3,6831.0,5707.885121107267
2632,2010-11-20,N.Y.C.,61761,4242.7,5991.1,5180.803819444444
2633,2010-11-21,N.Y.C.,61761,4164.8,6009.1,5076.847038327526
2634,2010-11-22,N.Y.C.,61761,4145.7,6912.9,5736.995847750865
2635,2010-11-23,N.Y.C.,61761,4135.7,6892.1,5706.954325259516
2636,2010-11-24,N.Y.C.,61761,4174.0,6703.4,5653.130208333332
2637,2010-11-25,N.Y.C.,61761,4198.5,5558.1,4998.272916666667
2638,2010-11-26,N.Y.C.,61761,4160.3,6279.1,5324.173702422146
2639,2010-11-27,N.Y.C.,61761,4278.0,5995.6,5191.628124999998
2640,2010-11-28,N.Y.C.,61761,4257.7,5995.1,5122.739024390245
2641,2010-11-29,N.Y.C.,61761,4258.2,7028.6,5817.144673539519
2642,2010-11-30,N.Y.C.,61761,4254.5,7064.9,5848.835763888888
2643,2015-02-01,N.Y.C.,61761,4917.0,6455.1,5690.310508474577
2644,2015-02-02,N.Y.C.,61761,4766.1,7415.8,6338.611379310344
2645,2015-02-03,N.Y.C.,61761,5130.7,7416.9,6470.404109589041
2646,2015-02-04,N.Y.C.,61761,4916.4,7099.7,6241.031399317406
2647,2015-02-05,N.Y.C.,61761,4637.9,7390.0,6297.456944444444
2648,2015-02-06,N.Y.C.,61761,5157.1,7294.6,6474.087586206896
2649,2015-02-07,N.Y.C.,61761,4924.5,6376.2,5768.259246575341
2650,2015-02-09,N.Y.C.,61761,4715.4,7382.4,6325.835616438356
2651,2015-02-08,N.Y.C.,61761,4606.8,6332.5,5490.672602739724
2652,2015-02-10,N.Y.C.,61761,4873.9,7100.6,6251.033444816055
2653,2015-02-11,N.Y.C.,61761,4849.1,7133.3,6215.232191780821
2654,2015-02-12,N.Y.C.,61761,4792.2,7130.1,6196.704391891892
2655,2015-02-13,N.Y.C.,61761,5147.0,7349.3,6517.994594594595
2656,2015-02-14,N.Y.C.,61761,5071.7,6566.8,5933.132343234322
2657,2015-02-15,N.Y.C.,61761,5037.8,6933.2,6010.470205479453
2658,2015-02-16,N.Y.C.,61761,5368.8,7276.9,6447.389932885906
2659,2015-02-17,N.Y.C.,61761,5182.7,7379.8,6516.1279310344835
2660,2015-02-18,N.Y.C.,61761,5040.0,7219.7,6362.2932432432435
2661,2015-02-19,N.Y.C.,61761,5041.8,7478.7,6545.670333333333
2662,2015-02-20,N.Y.C.,61761,5460.2,7613.4,6793.570297029703
2663,2015-02-21,N.Y.C.,61761,5358.6,6818.1,6163.406206896551
2664,2015-02-22,N.Y.C.,61761,4873.9,6376.2,5650.189930555555
2665,2015-02-23,N.Y.C.,61761,4778.2,7423.8,6425.3777397260255
2666,2015-02-24,N.Y.C.,61761,5355.1,7516.7,6663.873448275862
2667,2015-02-25,N.Y.C.,61761,5117.0,7131.2,6359.260402684564
2668,2015-02-26,N.Y.C.,61761,4888.5,7283.8,6385.440816326531
2669,2015-02-27,N.Y.C.,61761,5009.3,7041.2,6335.165068493149
2670,2015-02-28,N.Y.C.,61761,5070.0,6538.8,5897.046644295301
2671,2009-01-01,N.Y.C.,61761,4970.6,6497.8,5714.589930555556
2672,2009-01-02,N.Y.C.,61761,4766.7,7044.9,6045.9743055555555
2673,2009-01-03,N.Y.C.,61761,4684.0,6415.9,5583.454513888889
2674,2009-01-04,N.Y.C.,61761,4664.6,6365.6,5477.623776223776
2675,2009-01-06,N.Y.C.,61761,4542.0,7316.4,6154.8597222222215
2676,2009-01-07,N.Y.C.,61761,4631.4,7318.1,6219.735888501743
2677,2009-01-05,N.Y.C.,61761,4489.3,7221.8,6046.9179310344825
2678,2009-01-08,N.Y.C.,61761,4587.7,7338.5,6146.984375
2679,2009-01-09,N.Y.C.,61761,4723.3,7301.2,6224.768384879725
2680,2009-01-10,N.Y.C.,61761,4749.5,6714.5,5810.193793103448
2681,2009-01-11,N.Y.C.,61761,4698.2,6577.9,5663.964482758622
2682,2009-01-12,N.Y.C.,61761,4754.6,7467.2,6330.389310344828
2683,2009-01-13,N.Y.C.,61761,4711.9,7320.3,6232.488235294118
2684,2009-01-14,N.Y.C.,61761,4704.4,7556.6,6382.617132867133
2685,2009-01-15,N.Y.C.,61761,4927.6,7738.1,6566.906551724138
2686,2009-01-16,N.Y.C.,61761,5138.8,7673.5,6630.8197278911575
2687,2009-01-17,N.Y.C.,61761,5230.9,6938.3,6140.68275862069
2688,2009-01-18,N.Y.C.,61761,4917.5,6538.1,5768.493079584776
2689,2009-01-19,N.Y.C.,61761,4779.8,7171.1,6084.254838709678
2690,2009-01-20,N.Y.C.,61761,4831.0,7511.3,6401.2037037037035
2691,2009-01-21,N.Y.C.,61761,4935.3,7586.7,6484.262671232877
2692,2009-01-22,N.Y.C.,61761,4963.5,7418.2,6399.909756097562
2693,2009-01-24,N.Y.C.,61761,4554.8,6527.9,5646.395172413792
2694,2009-01-25,N.Y.C.,61761,4918.9,6617.2,5756.684137931034
2695,2009-01-26,N.Y.C.,61761,4859.7,7449.4,6383.208247422681
2696,2009-01-23,N.Y.C.,61761,4756.5,7108.8,6139.935273972603
2697,2009-01-27,N.Y.C.,61761,4832.2,7535.6,6402.460069444444
2698,2009-01-28,N.Y.C.,61761,4887.3,7554.1,6444.389310344828
2699,2009-01-29,N.Y.C.,61761,4784.0,7356.9,6285.596896551724
2700,2009-01-30,N.Y.C.,61761,4784.4,7291.1,6271.837847222222
2701,2009-01-31,N.Y.C.,61761,4833.5,6630.4,5803.891034482757
2702,2010-05-02,N.Y.C.,61761,4386.6,7018.6,5809.730902777777
2703,2010-05-03,N.Y.C.,61761,5216.1,8345.4,6989.803819444444
2704,2010-05-01,N.Y.C.,61761,4192.9,6207.7,5381.053979238754
2705,2010-05-04,N.Y.C.,61761,4983.5,7956.5,6666.118055555556
2706,2010-05-05,N.Y.C.,61761,4565.7,7606.9,6364.623529411765
2707,2010-05-06,N.Y.C.,61761,4482.4,7602.0,6340.007986111111
2708,2010-05-07,N.Y.C.,61761,4302.5,6962.7,5878.761937716264
2709,2010-05-08,N.Y.C.,61761,4240.1,6044.3,5234.854827586208
2710,2010-05-09,N.Y.C.,61761,3966.9,5468.8,4798.632291666667
2711,2010-05-10,N.Y.C.,61761,4059.4,6461.2,5556.242560553634
2712,2010-05-11,N.Y.C.,61761,4072.1,6419.3,5565.235888501742
2713,2010-05-12,N.Y.C.,61761,4089.4,6631.4,5669.248096885813
2714,2010-05-13,N.Y.C.,61761,4153.4,6591.9,5628.967708333334
2715,2010-05-14,N.Y.C.,61761,4103.8,7349.7,5986.82986111111
2716,2010-05-15,N.Y.C.,61761,4352.4,5879.2,5339.68339100346
2717,2010-05-16,N.Y.C.,61761,4063.1,5819.7,5048.113194444444
2718,2010-05-17,N.Y.C.,61761,4223.7,7032.8,5903.316608996539
